node_id,node_kind,symbol,file,line,column
205,BASIC_BLOCK,main::bb120,rustc_wrapper/analysis_capture/src/main.rs,140,28
206,CALL_SITE,main::bb120::call108,rustc_wrapper/analysis_capture/src/main.rs,140,28
207,BASIC_BLOCK,main::bb121,rustc_wrapper/analysis_capture/src/main.rs,140,36
208,CALL_SITE,main::bb121::call109,rustc_wrapper/analysis_capture/src/main.rs,140,36
209,BASIC_BLOCK,main::bb122,rustc_wrapper/analysis_capture/src/main.rs,140,47
210,CALL_SITE,main::bb122::call110,rustc_wrapper/analysis_capture/src/main.rs,140,47
211,BASIC_BLOCK,main::bb123,rustc_wrapper/analysis_capture/src/main.rs,140,56
212,CALL_SITE,main::bb123::call111,rustc_wrapper/analysis_capture/src/main.rs,140,56
213,BASIC_BLOCK,main::bb124,rustc_wrapper/analysis_capture/src/main.rs,140,68
214,CALL_SITE,main::bb124::call112,rustc_wrapper/analysis_capture/src/main.rs,140,68
215,BASIC_BLOCK,main::bb125,rustc_wrapper/analysis_capture/src/main.rs,140,77
216,CALL_SITE,main::bb125::call113,rustc_wrapper/analysis_capture/src/main.rs,140,77
217,BASIC_BLOCK,main::bb126,rustc_wrapper/analysis_capture/src/main.rs,140,88
218,CALL_SITE,main::bb126::call114,rustc_wrapper/analysis_capture/src/main.rs,140,88
219,BASIC_BLOCK,main::bb127,rustc_wrapper/analysis_capture/src/main.rs,140,97
220,CALL_SITE,main::bb127::call115,rustc_wrapper/analysis_capture/src/main.rs,140,97
221,BASIC_BLOCK,main::bb128,/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs,221,29
222,CALL_SITE,main::bb128::call116,/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs,221,29
223,BASIC_BLOCK,main::bb129,/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs,221,9
224,CALL_SITE,main::bb129::call117,/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs,221,9
225,CALL_SITE,main::bb12::call12,rustc_wrapper/analysis_capture/src/main.rs,71,20
226,BASIC_BLOCK,main::bb13,rustc_wrapper/analysis_capture/src/main.rs,71,20
227,BASIC_BLOCK,main::bb130,rustc_wrapper/analysis_capture/src/main.rs,150,42
228,CALL_SITE,main::bb130::call118,rustc_wrapper/analysis_capture/src/main.rs,150,42
229,BASIC_BLOCK,main::bb131,rustc_wrapper/analysis_capture/src/main.rs,150,21
230,BASIC_BLOCK,main::bb132,rustc_wrapper/analysis_capture/src/main.rs,150,42
231,CALL_SITE,main::bb132::call119,rustc_wrapper/analysis_capture/src/main.rs,150,42
232,BASIC_BLOCK,main::bb133,rustc_wrapper/analysis_capture/src/main.rs,150,42
233,BASIC_BLOCK,main::bb134,rustc_wrapper/analysis_capture/src/main.rs,150,42
234,BASIC_BLOCK,main::bb135,rustc_wrapper/analysis_capture/src/main.rs,159,38
235,CALL_SITE,main::bb135::call120,rustc_wrapper/analysis_capture/src/main.rs,159,38
236,BASIC_BLOCK,main::bb136,rustc_wrapper/analysis_capture/src/main.rs,162,21
237,BASIC_BLOCK,main::bb137,rustc_wrapper/analysis_capture/src/main.rs,160,39
238,CALL_SITE,main::bb137::call121,rustc_wrapper/analysis_capture/src/main.rs,160,39
239,BASIC_BLOCK,main::bb138,rustc_wrapper/analysis_capture/src/main.rs,152,32
240,CALL_SITE,main::bb138::call122,rustc_wrapper/analysis_capture/src/main.rs,152,32
241,BASIC_BLOCK,main::bb139,rustc_wrapper/analysis_capture/src/main.rs,152,39
242,CALL_SITE,main::bb139::call123,rustc_wrapper/analysis_capture/src/main.rs,152,39
243,BASIC_BLOCK,main::bb14,rustc_wrapper/analysis_capture/src/main.rs,72,12
244,BASIC_BLOCK,main::bb140,rustc_wrapper/analysis_capture/src/main.rs,152,50
245,CALL_SITE,main::bb140::call124,rustc_wrapper/analysis_capture/src/main.rs,152,50
246,BASIC_BLOCK,main::bb141,rustc_wrapper/analysis_capture/src/main.rs,152,58
247,CALL_SITE,main::bb141::call125,rustc_wrapper/analysis_capture/src/main.rs,152,58
248,BASIC_BLOCK,main::bb142,rustc_wrapper/analysis_capture/src/main.rs,152,70
249,CALL_SITE,main::bb142::call126,rustc_wrapper/analysis_capture/src/main.rs,152,70
250,BASIC_BLOCK,main::bb143,rustc_wrapper/analysis_capture/src/main.rs,152,77
